id,enota,tip,leto,adaptirano,nadstropje,velikost,cena,agencija,opis
6220156,ČRNUČE,trisobno,1926,1993,3,63.0,99000.0,Zasebna ponudba,"63 m2, 3-sobno, zgrajeno l. 1926, adaptirano l. 1993, 3/3 nad., prodamo. Cena: 99.000,00 EUR"
6214970,ČRNUČE,trisobno,1926,1993,2,63.6,109000.0,"Sans nepremičnine, d.o.o.","63,6 m2, 3-sobno, zgrajeno l. 1926, adaptirano l. 1993, 2/2 nad., prodamo. Cena: cca 109.000,00 EUR"
6213764,ČRNUČE,trisobno,1973,2014,2,84.1,189990.0,"Sans nepremičnine, d.o.o.","84,1 m2, 3-sobno, zgrajeno l. 1973, adaptirano l. 2014, 2/2 nad., prodamo. Cena: cca 189.990,00 EUR"
6015913,ČRNUČE,petsobno,2012,None,None,179.1,316000.0,Rocco nepremičnine d.o.o.,"179,1 m2, 5 in večsobno, zgrajeno l. 2012, V Črnučah prodamo prijetno, moderno zasnovano 5 sobno dupkeks stanovanje, ki ..."
6185598,ČRNUČE,trisobno,2000,None,5,100.0,360000.0,Mreža nepremičnin d.o.o.,"100 m2, 3-sobno, zgrajeno l. 2000, 5/5 nad., prodamo. Cena: 360.000,00 EUR"
6129518,ČRNUČE,trisobno,2000,None,5,100.0,360000.0,Mreža nepremičnin d.o.o.,"100 m2, 3-sobno, zgrajeno l. 2000, 5/5 nad., prodamo. Cena: 360.000,00 EUR"
6080985,ČRNUČE,dvosobno,2000,None,5,100.0,360000.0,Mreža nepremičnin d.o.o.,"100 m2, 2-sobno, zgrajeno l. 2000, 5/5 nad., prodamo. Cena: 360.000,00 EUR"
6211600,ČRNUČE,dvosobno,1986,2008,2,44.9,119000.0,Eventum d.o.o.,"44,9 m2, 2-sobno, zgrajeno l. 1986, adaptirano l. 2008, 2/3 nad., v prijetnem, urejenem in mirnem stanovanjskem naselju ..."
6220487,ČRNUČE,enoinpolsobno,1988,2013,2,47.8,147990.0,"Sans nepremičnine, d.o.o.","47,8 m2, 1,5-sobno, zgrajeno l. 1988, adaptirano l. 2013, 2/3 nad., Zelo lepo svetlo prenovljeno stanovanje v izmeri 47,..."
6218633,ČRNUČE,dvosobno,1985,None,P,59.0,159000.0,Makra as Marko Krajner s.p.,"59 m2, 2-sobno, zgrajeno l. 1985, 30 m2 zemljišča, P/4 nad., Stanovanje uporabnim tlorisom in lepim atrijem. Stanovanje ..."
6218895,ČRNUČE,dvosobno,1988,2013,2,47.8,148000.0,Zasebna ponudba,"47,8 m2, 2-sobno, zgrajeno l. 1988, adaptirano l. 2013, 2/4 nad., Prenovljeno in lepo opremljeno stanovanje v črnuški so..."
6220035,ČRNUČE,dvoinpolsobno,2009,None,P,79.0,190000.0,Zasebna ponudba,"79 m2, 2,5-sobno, zgrajeno l. 2009, pritličje, prodamo. Cena: cca 190.000,00 EUR"
6219375,ČRNUČE,enoinpolsobno,2000,None,VP,39.9,120000.0,Zasebna ponudba,"39,9 m2, 1,5-sobno, zgrajeno l. 2000, VP/5 nad., Sončno, toplo stanovanje, odlična in mirna lokacija, parkirišče, optičn..."
6204653,ČRNUČE,dvosobno,1959,2011,VP,53.25,150000.0,Zasebna ponudba,"53,25 m2, 2-sobno, zgrajeno l. 1959, adaptirano l. 2011, VP/3 nad., Sp. Črnuče, 53,25 m2, 2sobno stanovanje, zgrajeno l...."
6214720,ČRNUČE,dvoinpolsobno,1988,None,P,60.9,159000.0,Nepremičninsko posredništvo Edvard Vrtačnik s.p.,"60,9 m2, 2,5-sobno, zgrajeno l. 1988, pritličje, Pritlično stanovanje z majhnim vrtom, sredi zelene in mirne soseske. Mo..."
6210155,ČRNUČE,dvoinpolsobno,1988,None,1,59.7,158000.0,Nepremičninsko posredništvo Edvard Vrtačnik s.p.,"59,7 m2, 2,5-sobno, zgrajeno l. 1988, 1/4 nad., Stanovanje je na zelo mirni lokaciji, med zelenjem sredi Črnuč, a vseeno..."
6182292,ČRNUŠKA GMAJNA,enoinpolsobno,1986,None,VP,68.0,135000.0,Zasebna ponudba,"68 m2, 1,5-sobno, zgrajeno l. 1986, VP/3 nad., prodamo. Cena: 135.000,00 EUR"
6209936,DOLGI MOST,enoinpolsobno,2003,None,M,38.0,123000.0,Zasebna ponudba,"38 m2, 1,5-sobno, zgrajeno l. 2003, M/2 nad., Prodam lepo ohranjeno stanovanje novejše gradnje, 38 m2, s parkirnim mesto..."
6213384,DOLGI MOST,garsonjera,2004,None,None,38.8,125000.0,ABC nepremičnine d.o.o.,"38,8 m2, garsonjera, zgrajena l. 2004, prodamo. Cena: 125.000,00 EUR"
6212349,DOLGI MOST,enosobno,2006,None,None,39.5,118000.0,Media nepremičnine d.o.o.,"39,5 m2, 1-sobno, zgrajeno l. 2006, Funkcionalno stanovanje z ločeno spalnico, velikim balkonom, lastniškim parkirnim me..."
6208222,DOLGI MOST,enosobno,2006,None,1,39.52,124000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"39,52 m2, 1-sobno, zgrajeno l. 2006, 1/3 nad., Na mirni lokaciji prodamo izredno simpatično in svetlo enosobno stanovanj..."
6218739,DOLGI MOST,dvosobno,2004,None,2,49.0,149000.0,Zasebna ponudba,"49 m2, 2-sobno, zgrajeno l. 2004, 2/2 nad., optika, parkirišče, prodamo. Cena: 149.000,00 EUR"
6186151,DOLGI MOST,dvosobno,2004,None,P,55.0,144000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","55 m2, 2-sobno, zgrajeno l. 2004, P/3 nad., prodamo. Cena: 144.000,00 EUR"
6181647,DOLGI MOST,trisobno,2004,2017,P,63.94,199000.0,"Stoja trade, d.o.o., Ljubljana","63,94 m2, 3-sobno, zgrajeno l. 2004, adaptirano l. 2017, 13 m2 zemljišča, pritličje, Prodamo moderno urejeno stanovanje ..."
6214178,DOLGI MOST,trisobno,2004,None,1,74.0,190000.0,Zasebna ponudba,"74 m2, 3-sobno, zgrajeno l. 2004, 1/2 nad., vila blok z 12-imi stanovanji, kopalnica je bila v celoti prenovljena leta 2..."
6188707,DOLGI MOST,trisobno,1999,None,P,86.0,288900.0,"Sonce skupina d.o.o., PE Ljubljana","86 m2, 3-sobno, zgrajeno l. 1999, 93 m2 zemljišča, P/1 nad., dolgi most, prodamo prijetno in svetlo atrijsko 3 sobno sta..."
6198118,DOLGI MOST,triinpolsobno,2004,None,1,86.5,233000.0,Mreža nepremičnin d.o.o.,"86,5 m2, 3,5-sobno, zgrajeno l. 2004, 1/2 nad., prodamo. Cena: 233.000,00 EUR"
6219766,DOLGI MOST,trisobno,2004,None,1,90.32,233000.0,MESTO NEPREMIČNIN d.o.o.,"90,32 m2, 3-sobno, zgrajeno l. 2004, 1/2 nad., svetlo stanovanje s funcionalnim tlorisom in 2 balkonoma, prodamo. Cena: ..."
6218185,DOLGI MOST,dvoinpolsobno,2018,None,1,90.56,250000.0,"Stoja trade, d.o.o., Ljubljana","90,56 m2, 2,5-sobno, zgrajeno l. 2018, 1/2 nad., Izjemna priložnost. Prodamo 2,5-sobno novo moderno stanovanje v nadstan..."
6152702,DOLGI MOST,trisobno,2007,None,3,92.6,298500.0,SINEP družba za investiranje d.o.o.,"92,6 m2, 3-sobno, zgrajeno l. 2007, 3/3 nad., Moderno, prostorno in zelo svetlo stanovanje z odprto teraso in parkirnim ..."
6201280,DOLGI MOST,enoinpolsobno,2000,None,2,98.0,160000.0,Zasebna ponudba,"98 m2, 1,5-sobno, zgrajeno l. 2000, 2/2 nad., Mansarda, novejša oprema, CK-plin, velik balkon, klima, svetlo, nizki stro..."
6139361,DOLGI MOST,štirisobno,1990,None,1,129.84,260000.0,ABC nepremičnine d.o.o.,"129,84 m2, 4-sobno, zgrajeno l. 1990, 1/2 nad., v prvem nadstropju hiše, 2 parkirni mesti, velika terasa, balkon, prosto..."
6221074,DOLGI MOST,trisobno,1999,2013,1,86.77,219000.0,Zasebna ponudba,"86,77 m2, 3-sobno, zgrajeno l. 1999, adaptirano l. 2013, 1/2 nad., Na odlični mirni lokaciji, nedaleč od centra prestoln..."
6142843,DOLGI MOST,štirisobno,1990,None,1,122.0,259000.0,Larimar nepremičnine d.o.o.,"122 m2, 4-sobno, zgrajeno l. 1990, 620 m2 zemljišča, 1/2 nad., posredujemo pri prodaji prostornega štirisobnega stanovan..."
6213251,DRAVELJSKA GMAJNA,dvosobno,1972,2016,3,55.3,160000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"55,3 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2016, 3/4 nad., mirno, sončno, popolnoma obnovljeno, prodamo. Cena: 16..."
6212673,DRAVELJSKA GMAJNA,dvosobno,1972,None,1,55.3,149500.0,Damjan Mohorko s.p.,"55,3 m2, 2-sobno, zgrajeno l. 1972, 1/4 nad., Prodaja se izredno lepo, svetlo in funkcionalno 2-sobno stanovanje na Ulic..."
6218927,DRAVLJE,garsonjera,1983,2018,K,15.0,47200.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","15 m2, garsonjera, zgrajena l. 1983, adaptirana l. 2018, K/9 nad., prodamo. Cena: 47.200,00 EUR"
6219829,DRAVLJE,garsonjera,1982,2015,9,31.6,102000.0,Mreža nepremičnin d.o.o.,"31,6 m2, garsonjera, zgrajena l. 1982, adaptirana l. 2015, 9/10 nad., prodamo. Cena: 102.000,00 EUR"
6199960,DRAVLJE,enoinpolsobno,1978,None,3,39.0,140000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"39 m2, 1,5-sobno, zgrajeno l. 1978, 3/10 nad., Ločena spalnica, velik balkon, takoj vseljivo, prodamo. Cena: 140.000,00 ..."
6203899,DRAVLJE,enoinpolsobno,1978,None,3,45.6,139900.0,"Sonce skupina d.o.o., PE Ljubljana","45,6 m2, 1,5-sobno, zgrajeno l. 1978, 3/10 nad., Kunaverjeva, prodamo prijetno in zelo svetlo 1,5 stanovanje z balkonom ..."
6149314,DRAVLJE,dvosobno,1982,2013,P,47.0,175000.0,Mreža nepremičnin d.o.o.,"47 m2, 2-sobno, zgrajeno l. 1982, adaptirano l. 2013, P/10 nad., prodamo. Cena: 175.000,00 EUR"
6139956,DRAVLJE,dvosobno,1982,None,P,47.0,154000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"47 m2, 2-sobno, zgrajeno l. 1982, P/10 nad., Mirno okolje, atrij, parkirno mesto, prodamo. Cena: 154.000,00 EUR"
6216418,DRAVLJE,dvosobno,1982,2006,6,47.0,142000.0,KREATIVDOM d.o.o.,"47 m2, 2-sobno, zgrajeno l. 1982, adaptirano l. 2006, 6/10 nad., manjše dvosobno stanovanje, uporaben tloris, primerno z..."
6219413,DRAVLJE,dvosobno,1972,2006,2,54.5,149900.0,KREATIVDOM d.o.o.,"54,5 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2006, 2/4 nad., prodamo. Cena: 149.900,00 EUR"
6209630,DRAVLJE,dvosobno,1972,2012,2,54.5,149900.0,Zasebna ponudba,"54,5 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2012, 2/4 nad., Prodam opremljeno 2-sobno stanovanje v 2. nad. v bloku..."
6164176,DRAVLJE,dvosobno,1975,2010,4,55.0,159000.0,TA-BU nepremičnine d.o.o.,"55 m2, 2-sobno, zgrajeno l. 1975, adaptirano l. 2010, 4. nad., prodamo. Cena: 159.000,00 EUR"
6193709,DRAVLJE,dvosobno,1972,None,3,55.2,152000.0,Afirmacija d.o.o.,"55,2 m2, 2-sobno, zgrajeno l. 1972, 3/4 nad., Na odlični, mirni lokaciji z veliko zelenih površin prodamo prostorno, sve..."
6163392,DRAVLJE,dvosobno,1976,None,4,56.0,159000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"56 m2, 2-sobno, zgrajeno l. 1976, 4/4 nad., prodamo. Cena: 159.000,00 EUR"
6219364,DRAVLJE,dvosobno,1975,2010,4,56.0,154000.0,NEPTUN NEPREMIČNINE- Borut Vodopivec s. p.,"56 m2, 2-sobno, zgrajeno l. 1975, adaptirano l. 2010, 4/4 nad., Prijetno dvosobno stanovanje, ki se nahaja v četrtem nad..."
6213556,DRAVLJE,trisobno,1964,2005,1,57.0,169000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"57 m2, 3-sobno, zgrajeno l. 1964, adaptirano l. 2005, 170 m2 zemljišča, 1/2 nad., Sončno stanovanje z velikim vrtom in g..."
6212799,DRAVLJE,dvoinpolsobno,1977,2008,7,59.8,179000.0,KREATIVDOM d.o.o.,"59,8 m2, 2,5-sobno, zgrajeno l. 1977, adaptirano l. 2008, 7/10 nad., prodamo. Cena: 179.000,00 EUR"
6213872,DRAVLJE,dvoinpolsobno,1977,2008,7,62.5,179000.0,"Stoja trade, d.o.o., Ljubljana","62,5 m2, 2,5-sobno, zgrajeno l. 1977, adaptirano l. 2008, 7/10 nad., Prodamo svetlo 2,5 sobno stanovanje v urejeni stano..."
6133390,DRAVLJE,trisobno,1983,2005,M,70.0,120000.0,Media nepremičnine d.o.o.,"70 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2005, M/1 nad., svetlo mansardno stanovanje v 1.nadstropju atrijske 2-st..."
6184018,DRAVLJE,dvoinpolsobno,2018,None,P,71.4,256030.71,Rocco nepremičnine d.o.o.,"71,4 m2, 2,5-sobno, zgrajeno l. 2018, 71,9 m2 zemljišča, P/2 nad., prodamo. Cena: 256.030,71 EUR"
6221564,DRAVLJE,trisobno,1972,2016,None,72.2,190000.0,Hiša nepremičnine 1 d.o.o.,"72,2 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2016, prodamo. Cena: 190.000,00 EUR"
6201583,DRAVLJE,trisobno,1983,2014,None,73.6,189000.0,"Nepremičnine KLEMENČIČ, Borut Klemenčič Hočevar s.p.","73,6 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2014, zelo funkcionalno in prostorno, prenovljeno, z dvema balkonoma, ..."
6208105,DRAVLJE,trisobno,1983,None,6,76.6,188000.0,Rojal invest d.o.o.,"76,6 m2, 3-sobno, zgrajeno l. 1983, 6. nad., prodamo. Cena: 188.000,00 EUR"
6207793,DRAVLJE,trisobno,1982,2008,10,79.9,189000.0,"Dodoma d.o.o., PE Ljubljana","79,9 m2, 3-sobno, zgrajeno l. 1982, adaptirano l. 2008, 10/10 nad., samo menjava, prodamo. Cena: 189.000,00 EUR"
6176048,DRAVLJE,trisobno,1964,1997,1,82.0,169000.0,Zasebna ponudba,"82 m2, 3-sobno, v stavbi zgrajeni l. 1964, adaptirano l. 1997, 170 m2 zemljišča, 1/2 nad., prodamo. Cena: 169.000,00 EUR..."
6184008,DRAVLJE,trisobno,2018,None,1,91.6,318684.42,Rocco nepremičnine d.o.o.,"91,6 m2, 3-sobno, zgrajeno l. 2018, 1/2 nad., prodamo. Cena: 318.684,42 EUR"
6184009,DRAVLJE,trisobno,2018,None,2,97.8,356063.34,Rocco nepremičnine d.o.o.,"97,8 m2, 3-sobno, zgrajeno l. 2018, 2/2 nad., prodamo. Cena: 356.063,34 EUR"
6184015,DRAVLJE,petsobno,2018,None,1,120.2,416995.71,Rocco nepremičnine d.o.o.,"120,2 m2, 5 in večsobno, zgrajeno l. 2018, 1/2 nad., prodamo. Cena: 416.995,71 EUR"
6122149,DRAVLJE,petsobno,2017,None,1,120.2,416995.71,Rocco nepremičnine d.o.o.,"120,2 m2, 5 in večsobno, zgrajeno l. 2017, 1/2 nad., Na odlični lokaciji v Dravljah se nahajajo štiri nove stanovanjske ..."
6214258,DRAVLJE,trisobno,1972,2015,11,124.53,349000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","124,53 m2, 3-sobno, zgrajeno l. 1972, adaptirano l. 2015, 11/11 nad., Prodamo svetlo in prostorno stanovanje v najvišjem..."
6184010,DRAVLJE,štirisobno,2018,None,P,126.8,405494.05,Rocco nepremičnine d.o.o.,"126,8 m2, 4-sobno, zgrajeno l. 2018, 85 m2 zemljišča, P/2 nad., prodamo. Cena: 405.494,05 EUR"
6184016,DRAVLJE,petsobno,2018,None,2,128.8,461345.4,Rocco nepremičnine d.o.o.,"128,8 m2, 5 in večsobno, zgrajeno l. 2018, 2/2 nad., prodamo. Cena: 461.345,40 EUR"
6122148,DRAVLJE,petsobno,2017,None,2,128.8,461345.4,Rocco nepremičnine d.o.o.,"128,8 m2, 5 in večsobno, zgrajeno l. 2017, 2/2 nad., Na odlični lokaciji v Dravljah se nahajajo štiri nove stanovanjske ..."
6221218,DRAVLJE,petsobno,2007,None,None,134.0,298000.0,ABC nepremičnine d.o.o.,"134 m2, 5 in večsobno, zgrajeno l. 2007, prodamo. Cena: 298.000,00 EUR"
6122163,DRAVLJE,štirisobno,2017,None,1,167.0,471969.09,Rocco nepremičnine d.o.o.,"167 m2, 4-sobno, dupleks, zgrajeno l. 2017, 1/2 nad., Na odlični lokaciji v Dravljah se nahajajo štiri nove stanovanjske..."
6204721,DRAVLJE,trisobno,1982,2012,10,72.0,188000.0,KREATIVDOM d.o.o.,"72 m2, 3-sobno, zgrajeno l. 1982, adaptirano l. 2012, 10/10 nad., prostorno stanovanje z dvema spalnicama nudi prekrasne..."
6164345,DRAVLJE,enoinpolsobno,1982,None,9,45.7,150000.0,Zasebna ponudba,"45,7 m2, 1,5-sobno, zgrajeno l. 1982, 9/10 nad., Prodam stanovanje s parkiriščem v skupni garaži, prodamo. Cena: 150.000..."
6214264,DRAVLJE,enosobno,2018,2018,P,32.4,97200.0,Zasebna ponudba,"32,4 m2, 1-sobno, adaptirano l. 2018, pritličje, enosobno stanovanje v urejeni soseski, možnost sodelovanja pri dokončni..."
6209174,DRAVLJE,enosobno,1982,2014,P,57.5,147500.0,Zasebna ponudba,"57,5 m2, 1-sobno, zgrajeno l. 1982, adaptirano l. 2014, P/10 nad., 1-sobno stanovanje, neto površina 32 m2,24 m2 atrija ..."
6211946,DRAVLJE,dvosobno,1982,2015,5,63.3,197000.0,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p","63,3 m2, 2-sobno, zgrajeno l. 1982, adaptirano l. 2015, 5/10 nad., v celoti prenovljeno, terasa, nova okna, prodamo. Cen..."
6211942,DRAVLJE,dvosobno,1982,None,7,63.6,169000.0,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p","63,6 m2, 2-sobno, zgrajeno l. 1982, 7/10 nad., balkon, odprt pogled, nova okna, prodamo. Cena: 169.000,00 EUR"
6165167,DRAVLJE,trisobno,1984,2007,1,80.0,204000.0,Zasebna ponudba,"80 m2, 3-sobno, v stavbi zgrajeni l. 1984, adaptirano l. 2007, 1/10 nad., Prodamo 3 sobno stanovanje, odlično ohranjeno,..."
6138559,DRAVLJE,enosobno,2011,2011,4,28.0,120000.0,Zasebna ponudba,"28 m2, 1-sobno, adaptirano l. 2011, 4/12 nad., z ločeno kuhinjo, francoski balkon, parking, lpp pred blokom, primerno za..."
6209055,DRAVLJE,garsonjera,1983,None,7,21.5,56000.0,Zasebna ponudba,"21,5 m2, garsonjera, zgrajena l. 1983, 7/12 nad., Svetla in mirna stran bloka, primerno tudi za investicijo (trenutno v ..."
6220740,DRAVLJE,garsonjera,1974,2005,P,28.04,90000.0,Zasebna ponudba,"28,04 m2, garsonjera, zgrajena l. 1974, adaptirana l. 2005, P/11 nad., prodamo. Cena: 90.000,00 EUR"
6217685,DRAVLJE,garsonjera,1983,None,12,19.22,51000.0,Zasebna ponudba,"19,22 m2, garsonjera, zgrajena l. 1983, 12/12 nad., ugodno prodam garsonjero v lipi lahko z najemniki ali brez, prodamo...."
6210706,DRAVLJE,garsonjera,1970,2000,M,27.0,79000.0,"BeNeP, poslovanje z nepremičninami, Benita Kovič s.p.","27 m2, garsonjera, zgrajena l. 1970, adaptirana l. 2000, M/2 nad., prodamo. Cena: cca 79.000,00 EUR"
6208071,DRAVLJE,dvoinpolsobno,2008,2008,None,60.0,174900.0,Zasebna ponudba,"60 m2, 2,5-sobno, adaptirano l. 2008, Prodam stanovanje v naselju, blizu Pošta, LPP, Šola, Vrtec, Trgovine. . . Stanovan..."
6208646,DRAVLJE,dvosobno,1977,2002,3,46.3,145000.0,DFI nepremičnine d.o.o.,"46,3 m2, 2-sobno, zgrajeno l. 1977, adaptirano l. 2002, 3/10 nad., lega:jug, vpisano v ZK, brez bremen, zaprta loža, opr..."
6198499,DRAVLJE,enoinpolsobno,1978,None,3,45.6,135000.0,Zasebna ponudba,"45,6 m2, 1,5-sobno, zgrajeno l. 1978, 3/10 nad., prodamo. Cena: 135.000,00 EUR"
6177415,DRAVLJE,dvosobno,1975,None,10,61.6,145000.0,Zasebna ponudba,"61,6 m2, 2-sobno, zgrajeno l. 1975, 10/10 nad., prodamo. Cena: cca 145.000,00 EUR"
6182036,DRAVLJE,trisobno,1972,2015,11,124.53,349000.0,Zasebna ponudba,"124,53 m2, 3-sobno, &quot;penthouse&quot;, zgrajeno l. 1972, adaptirano l. 2015, 11/11 nad., Penthouse stanovanje z veli..."
6172485,DRAVLJE,garsonjera,1981,None,3,31.6,94000.0,ALFA-INT nepremičnine d.o.o.,"31,6 m2, garsonjera, zgrajena l. 1981, 3/4 nad., ogrevanje na plin, optika, etažna lastnina urejena, prodamo. Cena: 94.0..."
6209414,DRAVLJE,enosobno,1986,None,12,50.59,120000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","50,59 m2, 1-sobno, zgrajeno l. 1986, 12/12 nad., prodamo. Cena: 120.000,00 EUR"
6183020,DRAVLJE,štirisobno,2017,None,None,176.0,471969.0,Mreža nepremičnin d.o.o.,"176 m2, 4-sobno, zgrajeno l. 2017, prodamo. Cena: 471.969,00 EUR"
6183025,DRAVLJE,trisobno,2017,None,None,88.2,356063.0,Mreža nepremičnin d.o.o.,"88,2 m2, 3-sobno, zgrajeno l. 2017, prodamo. Cena: 356.063,00 EUR"
6183031,DRAVLJE,trisobno,2017,None,P,126.8,405494.0,Mreža nepremičnin d.o.o.,"126,8 m2, 3-sobno, zgrajeno l. 2017, 82 m2 zemljišča, P/2 nad., prodamo. Cena: 405.494,00 EUR"
6182385,DRAVLJE,dvosobno,1983,None,6,47.0,145000.0,Zasebna ponudba,"47 m2, 2-sobno, zgrajeno l. 1983, 6/9 nad., Urejeno, svetlo z francoskim balkonom, sonce zjutraj, prodam. V bližini je L..."
6166437,DRAVLJE,trisobno,1890,2003,P,100.0,185000.0,Zasebna ponudba,"100 m2, 3-sobno, dupleks, zgrajeno l. 1890, adaptirano l. 2003, 150 m2 zemljišča, P/1 nad., prodamo. Cena: cca 185.000,0..."
6221146,DRAVLJE,enosobno,1981,None,3,29.94,91000.0,Makra as Marko Krajner s.p.,"29,94 m2, 1-sobno, zgrajeno l. 1981, 3/4 nad., Simpatično stanovanje na mirni lokaciji v Dravljah, prodamo. Cena: 91.000..."
6206131,DRAVLJE,trisobno,1983,2010,7,82.5,230000.0,KREATIVDOM d.o.o.,"82,5 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2010, 7/10 nad., zelo svetlo in prostorno stanovanje z balkonom v mirn..."
6221435,FUŽINE,garsonjera,1984,None,4,23.1,86000.0,MKA nepremičnine d.o.o.,"23,1 m2, garsonjera, zgrajena l. 1984, 4/5 nad., Posredujemo pri prodaji simpatične garsonjere, ki se nahaja v 4. nadstr..."
6220496,FUŽINE,garsonjera,1980,2007,3,29.8,97000.0,ABC nepremičnine d.o.o.,"29,8 m2, garsonjera, zgrajena l. 1980, adaptirana l. 2007, 3/4 nad., mogoč takojšen prevzem, južna lega, orientirano na ..."
6218860,FUŽINE,dvosobno,1988,None,5,48.7,145000.0,MP PROJEKT d.o.o.,"48,7 m2, 2-sobno, zgrajeno l. 1988, 5. nad., svetlo, zračno, velik balkon, prodamo. Cena: 145.000,00 EUR"
6220191,FUŽINE,trisobno,2008,2008,None,68.7,182000.0,"STAN nepremičnine d.o.o., Ljubljana","68,7 m2, 3-sobno, adaptirano l. 2008, Na urbani lokaciji, obdani z vso infrastrukturo se v urejenem bloku na 68,7 m2 raz..."
6214630,FUŽINE,dvoinpolsobno,1982,None,2,74.8,175000.0,MKA nepremičnine d.o.o.,"74,8 m2, 2,5-sobno, zgrajeno l. 1982, 2/10 nad., V neposredni bližini vse infrastrukture, se v stanovanjskem bloku na Br..."
6215175,FUŽINE,štirisobno,1988,2013,3,83.1,210000.0,Medvešek Pušnik Nepremičnine d.o.o.,"83,1 m2, 4-sobno, zgrajeno l. 1988, adaptirano l. 2013, 3/4 nad., prodamo. Cena: 210.000,00 EUR"
6219045,FUŽINE,štirisobno,1984,2001,3,87.0,189000.0,KREATIVDOM d.o.o.,"87 m2, 4-sobno, zgrajeno l. 1984, adaptirano l. 2001, 3. nad., mirna in zelena lokacija ob Ljubljanici, uporaben tloris,..."
6219005,FUŽINE,štirisobno,1981,None,12,92.2,185000.0,Mreža nepremičnin d.o.o.,"92,2 m2, 4-sobno, zgrajeno l. 1981, 12/12 nad., prodamo. Cena: 185.000,00 EUR"
6221106,FUŽINE,štirisobno,1986,None,3,98.4,257000.0,Atrium nepremičnine d.o.o.,"98,4 m2, 4-sobno, zgrajeno l. 1986, 3/4 nad., prodamo. Cena: 257.000,00 EUR"
6219885,FUŽINE,štirisobno,1986,None,3,98.4,257000.0,Rojal invest d.o.o.,"98,4 m2, 4-sobno, zgrajeno l. 1986, 3/4 nad., prodamo. Cena: 257.000,00 EUR"
6170926,FUŽINE,trisobno,2001,2001,None,102.0,199000.0,GRE d.o.o.,"102 m2, 3-sobno, adaptirano l. 2001, 32 m2 zemljišča, prodamo. Cena: 199.000,00 EUR"
6221446,FUŽINE,dvosobno,1981,None,5,64.35,150000.0,Zasebna ponudba,"64,35 m2, 2-sobno, zgrajeno l. 1981, 5/8 nad., prodamo- fužine, brodarjev trg, 64,35 m2, 2-sobno, zgrajeno l. 1981, 5/8 ..."
6217665,FUŽINE,trisobno,1982,None,2,74.8,188000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota","74,8 m2, 3-sobno, zgrajeno l. 1982, 2/11 nad., prodamo. Cena: 188.000,00 EUR"
6221144,FUŽINE,trisobno,1983,2005,5,74.87,173000.0,Diamant nepremičnine d.o.o.,"74,87 m2, 3-sobno, zgrajeno l. 1983, adaptirano l. 2005, 5/7 nad., prostorno in fukcionalno razporejeno stanovanje v nep..."
6217491,FUŽINE,triinpolsobno,1981,None,12,92.19,185000.0,Zasebna ponudba,"92,19 m2, 3,5-sobno, dupleks, zgrajeno l. 1981, 12/12 nad., CK, parkirišče, prodamo. Cena: do cca 185.000,00 EUR"
6217193,FUŽINE,štirisobno,1986,None,3,98.0,257000.0,Zasebna ponudba,"98 m2, 4-sobno, zgrajeno l. 1986, 3/4 nad., prodamo. Cena: 257.000,00 EUR"
6198341,FUŽINE,garsonjera,1984,None,None,25.37,83000.0,"Rodman MGM d.o.o., PE nepremičnine","25,37 m2, garsonjera, zgrajena l. 1984, vsi priključki . internet, katv, daljinsko ogrevanje, prodamo. Cena: cca 83.000,..."
6217961,FUŽINE,garsonjera,1984,None,2,25.2,86000.0,Zasebna ponudba,"25,2 m2, garsonjera, zgrajena l. 1984, 2/4 nad., Simpatična garsonjera, 2/4 nad., CK, parkirišče, klima, prenovljeno, mi..."
6221100,FUŽINE,štirisobno,1983,None,3,78.3,186000.0,Roni nepremičnine d.o.o.,"78,3 m2, 4-sobno, zgrajeno l. 1983, 3/4 nad., prodamo. Cena: 186.000,00 EUR"
6215047,FUŽINE,garsonjera,1986,None,10,36.0,120000.0,Zasebna ponudba,"36 m2, garsonjera, zgrajena l. 1986, 10/12 nad., Ck, klet, dvigalo, balkon, prodamo. Cena: 120.000,00 EUR"
